src_ip,dst_ip,packet_size,ttl,ip_flags,fragment_offset,ip_header_length,ip_checksum,src_mac,dst_mac,label
1921680201,1921680206,42,64,0,0,20,60798,133671544484,133671544774,0
21773160140,1921680201,2866,118,0,0,20,26340,133671544825,133671544484,0
1921680211,1921680201,60,64,0,0,20,28571,133671544485,133671544484,1
21773160140,1921680201,4266,118,0,0,20,27489,133671544825,133671544484,0
1921680201,1921680206,42,64,0,0,20,60886,133671544484,133671544774,0
1921680201,21773160140,94,64,2,0,20,9704,133671544484,133671544825,0
1921680201,1921680208,42,64,0,0,20,5341,133671544484,106260561259611,0
1921680201,21773160140,996,64,2,0,20,8038,133671544484,133671544825,0
1921680201,1921680212,42,64,0,0,20,24953,133671544484,106260561257785,0
1921680202,1921680201,60,64,0,0,20,106,133671544710,133671544484,1
1921680206,1921680201,60,64,0,0,20,14217,133671544774,133671544484,1
1921680211,1921680201,60,64,0,0,20,10529,133671544485,133671544484,1
1921680201,21773160140,66,64,2,0,20,9352,133671544484,133671544825,0
1921680201,1921680204,42,64,0,0,20,525,133671544484,106260561259283,0
1921680212,1921680201,60,64,0,0,20,12869,106260561257785,133671544484,1
1921680201,21773160140,94,64,2,0,20,8727,133671544484,133671544825,0
1921680206,1921680201,60,64,0,0,20,23829,133671544774,133671544484,1
21773160140,1921680201,2866,118,0,0,20,28678,133671544825,133671544484,0
1921680201,21773160140,94,64,2,0,20,9995,133671544484,133671544825,0
21773160140,1921680201,2866,118,0,0,20,29077,133671544825,133671544484,0
1921680201,21773160140,66,64,2,0,20,10162,133671544484,133671544825,0
21773160140,1921680201,1466,118,0,0,20,28839,133671544825,133671544484,0
21773160140,1921680201,2866,118,0,0,20,26659,133671544825,133671544484,0
1921680201,1921680212,42,64,0,0,20,24510,133671544484,106260561257785,0
21773160140,1921680201,2866,118,0,0,20,32878,133671544825,133671544484,0
1921680201,1921680212,42,64,0,0,20,24296,133671544484,106260561257785,0
1921680201,21773160140,94,64,2,0,20,8876,133671544484,133671544825,0
21773160140,1921680201,4266,118,0,0,20,27962,133671544825,133671544484,0
21773160140,1921680201,1930,118,0,0,20,27720,133671544825,133671544484,0
21773160140,1921680201,350,118,0,0,20,34493,133671544825,133671544484,0
21773160140,1921680201,4266,118,0,0,20,29835,133671544825,133671544484,0
21773160140,1921680201,93,118,0,0,20,28363,133671544825,133671544484,0
1921680201,21773160140,78,64,2,0,20,8773,133671544484,133671544825,0
1921680201,1921680207,42,64,0,0,20,53004,133671544484,133671544832,0
21773160140,1921680201,4266,118,0,0,20,24322,133671544825,133671544484,0
1921680201,21773160140,94,64,2,0,20,8866,133671544484,133671544825,0
1921680201,1921680206,42,64,0,0,20,62082,133671544484,133671544774,0
21773160140,1921680201,1466,118,0,0,20,32135,133671544825,133671544484,0
21773160140,1921680201,1466,118,0,0,20,33615,133671544825,133671544484,0
1921680201,21773160140,996,64,2,0,20,8555,133671544484,133671544825,0
1921680201,21773160140,78,64,2,0,20,8910,133671544484,133671544825,0
1921680202,1921680201,60,64,0,0,20,23590,133671544710,133671544484,1
21773160140,1921680201,2866,118,0,0,20,29852,133671544825,133671544484,0
1921680205,1921680201,60,64,0,0,20,56412,133671544708,133671544484,1
21773160140,1921680201,1466,118,0,0,20,30917,133671544825,133671544484,0
1921680204,1921680201,60,64,0,0,20,41900,106260561259283,133671544484,1
1921680205,1921680201,60,64,0,0,20,40091,133671544708,133671544484,1
1921680201,21773160140,1466,64,2,0,20,7792,133671544484,133671544825,0
1921680206,1921680201,60,64,0,0,20,36132,133671544774,133671544484,1
1921680212,1921680201,60,64,0,0,20,32073,106260561257785,133671544484,1
21773160140,1921680201,1466,118,0,0,20,29743,133671544825,133671544484,0
1921680201,1921680204,42,64,0,0,20,454,133671544484,106260561259283,0
1921680201,1921680212,42,64,0,0,20,23888,133671544484,106260561257785,0
21773160140,1921680201,8466,118,0,0,20,25834,133671544825,133671544484,0
1921680201,21773160140,1466,64,2,0,20,8673,133671544484,133671544825,0
1921680202,1921680201,60,64,0,0,20,24243,133671544710,133671544484,1
1921680201,21773160140,94,64,2,0,20,8610,133671544484,133671544825,0
1921680208,1921680201,60,64,0,0,20,58822,106260561259611,133671544484,1
1921680201,21773160140,94,64,2,0,20,9899,133671544484,133671544825,0
1921680201,1921680202,42,64,0,0,20,31120,133671544484,133671544710,0
1921680201,1921680202,42,64,0,0,20,31135,133671544484,133671544710,0
21773160140,1921680201,996,118,0,0,20,28327,133671544825,133671544484,0
1921680202,1921680201,60,64,0,0,20,38604,133671544710,133671544484,1
21773160140,1921680201,1466,118,0,0,20,33905,133671544825,133671544484,0
1921680204,1921680201,60,64,0,0,20,52645,106260561259283,133671544484,1
21773160140,1921680201,1466,118,0,0,20,33595,133671544825,133671544484,0
1921680203,1921680201,60,64,0,0,20,39027,133671544775,133671544484,1
1921680201,21773160140,1294,64,2,0,20,64165,133671544484,133671544825,0
1921680201,1921680212,42,64,0,0,20,24684,133671544484,106260561257785,0
1921680201,1921680205,42,64,0,0,20,44082,133671544484,133671544708,0
1921680201,1921680211,42,64,0,0,20,57924,133671544484,133671544485,0
21773160140,1921680201,93,118,0,0,20,34749,133671544825,133671544484,0
21773160140,1921680201,35066,118,0,0,20,65347,133671544825,133671544484,0
1921680201,21773160140,94,64,2,0,20,9858,133671544484,133671544825,0
1921680201,21773160140,78,64,2,0,20,9622,133671544484,133671544825,0
21773160140,1921680201,2866,118,0,0,20,28443,133671544825,133671544484,0
1921680201,21773160140,78,64,2,0,20,10089,133671544484,133671544825,0
19216803,22400251,84,1,2,0,20,3282,17763811743560,1101088686331,0
21773160140,1921680201,1466,118,0,0,20,29272,133671544825,133671544484,0
21773160140,1921680201,1466,118,0,0,20,31938,133671544825,133671544484,0
1921680201,21773160140,78,64,2,0,20,9554,133671544484,133671544825,0
1921680208,1921680201,60,64,0,0,20,19800,106260561259611,133671544484,1
1921680201,21773160140,66,64,2,0,20,10114,133671544484,133671544825,0
21773160140,1921680201,4266,118,0,0,20,30059,133671544825,133671544484,0
1921680201,8888,86,64,0,0,20,49315,133671544484,133671544825,0
1921680201,21773160140,78,64,2,0,20,10359,133671544484,133671544825,0
21773160140,1921680201,1466,118,0,0,20,30579,133671544825,133671544484,0
1921680201,1921680202,42,64,0,0,20,30261,133671544484,133671544710,0
1921680201,142250181238,102,64,2,0,20,54177,133671544484,133671544825,0
1921680211,1921680201,60,64,0,0,20,44004,133671544485,133671544484,1
1921680201,21773160140,78,64,2,0,20,9787,133671544484,133671544825,0
21773160140,1921680201,1466,118,0,0,20,28222,133671544825,133671544484,0
1921680201,1921680207,42,64,0,0,20,54037,133671544484,133671544832,0
1921680207,1921680201,60,64,0,0,20,62829,133671544832,133671544484,1
1921680201,1921680205,42,64,0,0,20,45394,133671544484,133671544708,0
1921680202,1921680201,60,64,0,0,20,26958,133671544710,133671544484,1
1921680201,1921680208,42,64,0,0,20,4063,133671544484,106260561259611,0
1921680212,1921680201,60,64,0,0,20,2994,106260561257785,133671544484,1
21773160140,1921680201,1466,118,0,0,20,30015,133671544825,133671544484,0
1921680201,1921680206,42,64,0,0,20,61916,133671544484,133671544774,0
1921680201,21773160140,78,64,2,0,20,9427,133671544484,133671544825,0
1921680201,21773160140,86,64,2,0,20,9749,133671544484,133671544825,0
1921680206,1921680201,60,64,0,0,20,17250,133671544774,133671544484,1
1921680208,1921680201,60,64,0,0,20,40613,106260561259611,133671544484,1
1921680201,21773160140,86,64,2,0,20,9753,133671544484,133671544825,0
1921680201,1921680206,42,64,0,0,20,60892,133671544484,133671544774,0
1921680202,1921680201,60,64,0,0,20,64225,133671544710,133671544484,1
1921680212,1921680201,60,64,0,0,20,55379,106260561257785,133671544484,1
1921680201,21773160140,996,64,2,0,20,9181,133671544484,133671544825,0
1921680201,1921680202,42,64,0,0,20,30313,133671544484,133671544710,0
1921680201,21773160140,94,64,2,0,20,9973,133671544484,133671544825,0
1921680205,1921680201,60,64,0,0,20,55705,133671544708,133671544484,1
1921680202,1921680201,60,64,0,0,20,44941,133671544710,133671544484,1
1921680201,1921680206,42,64,0,0,20,60872,133671544484,133671544774,0
1722171814,1921680201,114,119,0,0,20,62304,133671544825,133671544484,0
1921680203,1921680201,60,64,0,0,20,41575,133671544775,133671544484,1
1921680204,1921680201,60,64,0,0,20,8669,106260561259283,133671544484,1
1921680201,21773160140,94,64,2,0,20,10001,133671544484,133671544825,0
1921680201,1921680212,42,64,0,0,20,25040,133671544484,106260561257785,0
1921680201,1921680212,42,64,0,0,20,24580,133671544484,106260561257785,0
1921680206,1921680201,60,64,0,0,20,34987,133671544774,133671544484,1
1921680201,21773160140,78,64,2,0,20,8903,133671544484,133671544825,0
1921680201,21773160140,66,64,2,0,20,9348,133671544484,133671544825,0
21773160140,1921680201,1466,118,0,0,20,30202,133671544825,133671544484,0
21773160140,1921680201,2866,118,0,0,20,32887,133671544825,133671544484,0
1921680201,1921680203,42,64,0,0,20,17739,133671544484,133671544775,0
1921680206,1921680201,60,64,0,0,20,53195,133671544774,133671544484,1
21773160140,1921680201,420,118,0,0,20,32335,133671544825,133671544484,0
1921680201,21773160140,1466,64,2,0,20,7575,133671544484,133671544825,0
1921680201,1921680205,42,64,0,0,20,44954,133671544484,133671544708,0
1921680204,1921680201,60,64,0,0,20,11585,106260561259283,133671544484,1
1921680208,1921680201,60,64,0,0,20,51528,106260561259611,133671544484,1
21773160140,1921680201,2866,118,0,0,20,27044,133671544825,133671544484,0
21773160140,1921680201,1466,118,0,0,20,28662,133671544825,133671544484,0
1921680201,1921680212,42,64,0,0,20,24726,133671544484,106260561257785,0
1921680207,1921680201,60,64,0,0,20,25581,133671544832,133671544484,1
1921680201,21773160140,78,64,2,0,20,10417,133671544484,133671544825,0
1921680204,1921680201,60,64,0,0,20,62088,106260561259283,133671544484,1
1921680201,21773160140,66,64,2,0,20,9960,133671544484,133671544825,0
1921680201,1921680212,42,64,0,0,20,23557,133671544484,106260561257785,0
1921680205,1921680201,60,64,0,0,20,12346,133671544708,133671544484,1
1921680203,1921680201,60,64,0,0,20,34784,133671544775,133671544484,1
21773160140,1921680201,1466,118,0,0,20,30227,133671544825,133671544484,0
1921680212,1921680201,60,64,0,0,20,19978,106260561257785,133671544484,1
21773160140,1921680201,1466,118,0,0,20,33473,133671544825,133671544484,0
1921680201,21773160140,78,64,2,0,20,10382,133671544484,133671544825,0
1921680201,21773160140,78,64,2,0,20,10090,133671544484,133671544825,0
142250181238,1921680201,66,56,0,0,20,4322,133671544825,133671544484,0
21773160140,1921680201,1259,118,0,0,20,28727,133671544825,133671544484,0
1921680207,1921680201,60,64,0,0,20,9429,133671544832,133671544484,1
1921680201,21773160140,66,64,2,0,20,10124,133671544484,133671544825,0
1921680201,1921680212,42,64,0,0,20,24009,133671544484,106260561257785,0
1921680201,1921680208,42,64,0,0,20,4612,133671544484,106260561259611,0
21773160140,1921680201,5666,118,0,0,20,29695,133671544825,133671544484,0
1921680201,1921680205,42,64,0,0,20,45480,133671544484,133671544708,0
1921680201,1921680202,42,64,0,0,20,31069,133671544484,133671544710,0
1921680201,1921680205,42,64,0,0,20,44826,133671544484,133671544708,0
21773160140,1921680201,1466,118,0,0,20,31072,133671544825,133671544484,0
1921680201,21773160140,78,64,2,0,20,9030,133671544484,133671544825,0
21773160140,1921680201,4266,118,0,0,20,28566,133671544825,133671544484,0
21773160140,1921680201,4266,118,0,0,20,29322,133671544825,133671544484,0
21773160140,1921680201,1466,118,0,0,20,30757,133671544825,133671544484,0
1921680201,1921680208,42,64,0,0,20,4511,133671544484,106260561259611,0
1921680212,1921680201,60,64,0,0,20,52739,106260561257785,133671544484,1
1921680201,21773160140,66,64,2,0,20,8790,133671544484,133671544825,0
1921680206,1921680201,60,64,0,0,20,47120,133671544774,133671544484,1
1921680201,1921680212,42,64,0,0,20,24606,133671544484,106260561257785,0
1921680207,1921680201,60,64,0,0,20,662,133671544832,133671544484,1
1921680201,1921680206,42,64,0,0,20,62189,133671544484,133671544774,0
1921680205,1921680201,60,64,0,0,20,17677,133671544708,133671544484,1
1921680201,1921680212,42,64,0,0,20,24542,133671544484,106260561257785,0
1921680201,1921680208,42,64,0,0,20,4719,133671544484,106260561259611,0
21773160140,1921680201,1466,118,0,0,20,32782,133671544825,133671544484,0
1921680201,1921680204,42,64,0,0,20,233,133671544484,106260561259283,0
21773160140,1921680201,4978,118,0,0,20,26472,133671544825,133671544484,0
1921680202,1921680201,60,64,0,0,20,22045,133671544710,133671544484,1
1921680201,1921680205,42,64,0,0,20,45559,133671544484,133671544708,0
1921680201,21773160140,78,64,2,0,20,10592,133671544484,133671544825,0
21773160140,1921680201,1466,118,0,0,20,30778,133671544825,133671544484,0
1921680212,1921680201,60,64,0,0,20,24991,106260561257785,133671544484,1
1921680201,21773160140,78,64,2,0,20,9381,133671544484,133671544825,0
1921680201,21773160140,66,64,2,0,20,9491,133671544484,133671544825,0
1921680201,21773160140,78,64,2,0,20,9114,133671544484,133671544825,0
1921680201,21773160140,66,64,2,0,20,8791,133671544484,133671544825,0
21773160140,1921680201,9866,118,0,0,20,20073,133671544825,133671544484,0
19216803,22400251,84,1,2,0,20,12118,17763811743560,1101088686331,0
1921680201,1921680205,42,64,0,0,20,44122,133671544484,133671544708,0
1921680211,1921680201,60,64,0,0,20,43067,133671544485,133671544484,1
1921680201,21773160140,78,64,2,0,20,9132,133671544484,133671544825,0
1921680201,1921680207,42,64,0,0,20,53050,133671544484,133671544832,0
1921680206,1921680201,60,64,0,0,20,37846,133671544774,133671544484,1
21773160140,1921680201,1466,118,0,0,20,32924,133671544825,133671544484,0
21773160140,1921680201,1466,118,0,0,20,33520,133671544825,133671544484,0
1921680201,1921680206,42,64,0,0,20,61956,133671544484,133671544774,0
1921680201,21773160140,94,64,2,0,20,10233,133671544484,133671544825,0
1921680205,1921680201,60,64,0,0,20,35220,133671544708,133671544484,1
1921680201,1921680202,42,64,0,0,20,30985,133671544484,133671544710,0
1921680201,21773160140,1294,64,2,0,20,64165,133671544484,133671544825,0
1921680201,21773160140,78,64,2,0,20,10582,133671544484,133671544825,0
1921680201,21773160140,66,64,2,0,20,9683,133671544484,133671544825,0
21773160140,1921680201,1259,118,0,0,20,33919,133671544825,133671544484,0
1921680201,21773160140,1294,64,2,0,20,64165,133671544484,133671544825,0
21773160140,1921680201,66,118,0,0,20,33926,133671544825,133671544484,0
1921680201,21773160140,78,64,2,0,20,10575,133671544484,133671544825,0
1921680212,1921680201,60,64,0,0,20,8000,106260561257785,133671544484,1
1921680207,1921680201,60,64,0,0,20,35307,133671544832,133671544484,1
1921680204,1921680201,60,64,0,0,20,29159,106260561259283,133671544484,1
1921680201,21773160140,66,64,2,0,20,9981,133671544484,133671544825,0
1921680203,1921680201,60,64,0,0,20,43515,133671544775,133671544484,1
1921680207,1921680201,60,64,0,0,20,12339,133671544832,133671544484,1
1921680201,21773160140,86,64,2,0,20,9481,133671544484,133671544825,0
1921680208,1921680201,60,64,0,0,20,26088,106260561259611,133671544484,1
21773160140,1921680201,2866,118,0,0,20,27470,133671544825,133671544484,0
21773160140,1921680201,1466,118,0,0,20,34468,133671544825,133671544484,0
1921680201,1921680205,42,64,0,0,20,44670,133671544484,133671544708,0
1921680201,1921680207,42,64,0,0,20,54116,133671544484,133671544832,0
1921680202,1921680201,60,64,0,0,20,25214,133671544710,133671544484,1
1921680201,21773160140,94,64,2,0,20,8601,133671544484,133671544825,0
1921680201,1921680212,42,64,0,0,20,24062,133671544484,106260561257785,0
1921680205,1921680201,60,64,0,0,20,31559,133671544708,133671544484,1
1921680201,21773160140,78,64,2,0,20,9632,133671544484,133671544825,0
1921680211,1921680201,60,64,0,0,20,22700,133671544485,133671544484,1
1921680201,21773160140,1294,64,2,0,20,64165,133671544484,133671544825,0
21773160140,1921680201,9866,118,0,0,20,23772,133671544825,133671544484,0
1921680201,1921680203,42,64,0,0,20,17547,133671544484,133671544775,0
21773160140,1921680201,66,118,0,0,20,33930,133671544825,133671544484,0
21773160140,1921680201,4266,118,0,0,20,25967,133671544825,133671544484,0
1921680201,21773160140,78,64,2,0,20,10384,133671544484,133671544825,0
21773160140,1921680201,2866,118,0,0,20,27192,133671544825,133671544484,0
1921680212,1921680201,60,64,0,0,20,9745,106260561257785,133671544484,1
1921680201,21773160140,66,64,2,0,20,9468,133671544484,133671544825,0
1921680201,1921680205,42,64,0,0,20,44772,133671544484,133671544708,0
1921680201,1921680212,42,64,0,0,20,24389,133671544484,106260561257785,0
1921680201,21773160140,66,64,2,0,20,10160,133671544484,133671544825,0
1921680201,21773160140,66,64,2,0,20,10049,133671544484,133671544825,0
1921680201,1921680208,42,64,0,0,20,4011,133671544484,106260561259611,0
1921680201,1921680208,42,64,0,0,20,4948,133671544484,106260561259611,0
1921680205,1921680201,60,64,0,0,20,64273,133671544708,133671544484,1
1921680201,1921680202,42,64,0,0,20,31260,133671544484,133671544710,0
1921680201,21773160140,66,64,2,0,20,9494,133671544484,133671544825,0
1921680201,1921680211,42,64,0,0,20,58441,133671544484,133671544485,0
21773160140,1921680201,2866,118,0,0,20,30087,133671544825,133671544484,0
1921680201,1921680202,42,64,0,0,20,30814,133671544484,133671544710,0
1921680208,1921680201,60,64,0,0,20,64916,106260561259611,133671544484,1
1921680201,1921680205,42,64,0,0,20,45214,133671544484,133671544708,0
1921680201,1921680206,42,64,0,0,20,61747,133671544484,133671544774,0
1921680207,1921680201,60,64,0,0,20,58656,133671544832,133671544484,1
1921680206,1921680201,60,64,0,0,20,46532,133671544774,133671544484,1
142250181238,1921680201,66,56,0,0,20,4297,133671544825,133671544484,0
1921680203,1921680201,60,64,0,0,20,62530,133671544775,133671544484,1
21773160140,1921680201,11266,118,0,0,20,23620,133671544825,133671544484,0
1921680204,1921680201,60,64,0,0,20,52628,106260561259283,133671544484,1
1921680201,1921680207,42,64,0,0,20,53223,133671544484,133671544832,0
1921680201,1921680206,42,64,0,0,20,61287,133671544484,133671544774,0
1921680201,1921680211,42,64,0,0,20,57733,133671544484,133671544485,0
1921680201,21773160140,94,64,2,0,20,9076,133671544484,133671544825,0
1921680201,21773160140,94,64,2,0,20,9353,133671544484,133671544825,0
1921680201,1921680208,42,64,0,0,20,4221,133671544484,106260561259611,0
1921680201,21773160140,86,64,2,0,20,9377,133671544484,133671544825,0
1921680201,21773160140,1294,64,2,0,20,64165,133671544484,133671544825,0
1921680205,1921680201,60,64,0,0,20,32083,133671544708,133671544484,1
1921680201,1921680202,42,64,0,0,20,31623,133671544484,133671544710,0
21773160140,1921680201,4266,118,0,0,20,28089,133671544825,133671544484,0
1921680203,1921680201,60,64,0,0,20,22277,133671544775,133671544484,1
21773160140,1921680201,5666,118,0,0,20,23264,133671544825,133671544484,0
1921680206,1921680201,60,64,0,0,20,32461,133671544774,133671544484,1
142250181238,1921680201,66,56,0,0,20,4311,133671544825,133671544484,0
21773160140,1921680201,1466,118,0,0,20,28414,133671544825,133671544484,0
1921680203,1921680201,60,64,0,0,20,41286,133671544775,133671544484,1
1921680201,1921680208,42,64,0,0,20,4717,133671544484,106260561259611,0
1921680201,21773160140,1294,64,2,0,20,64165,133671544484,133671544825,0
1921680205,1921680201,60,64,0,0,20,57173,133671544708,133671544484,1
1921680201,1921680207,42,64,0,0,20,54255,133671544484,133671544832,0
1921680201,1921680205,42,64,0,0,20,44659,133671544484,133671544708,0
1921680201,21773160140,94,64,2,0,20,9686,133671544484,133671544825,0
1921680212,1921680201,60,64,0,0,20,41898,106260561257785,133671544484,1
21773160140,1921680201,1466,118,0,0,20,29267,133671544825,133671544484,0
21773160140,1921680201,4266,118,0,0,20,31494,133671544825,133671544484,0
1921680201,21773160140,66,64,2,0,20,10523,133671544484,133671544825,0
21773160140,1921680201,2866,118,0,0,20,25640,133671544825,133671544484,0
1921680201,1921680206,42,64,0,0,20,60909,133671544484,133671544774,0
1921680201,1921680208,42,64,0,0,20,5121,133671544484,106260561259611,0
21773160140,1921680201,66,118,0,0,20,30373,133671544825,133671544484,0
1921680201,21773160140,78,64,2,0,20,9546,133671544484,133671544825,0
1921680201,1921680203,42,64,0,0,20,16687,133671544484,133671544775,0
1921680201,1921680211,42,64,0,0,20,57630,133671544484,133671544485,0
21773160140,1921680201,1466,118,0,0,20,29827,133671544825,133671544484,0
1921680208,1921680201,60,64,0,0,20,9075,106260561259611,133671544484,1
1921680201,1921680208,42,64,0,0,20,3949,133671544484,106260561259611,0
1921680201,1921680206,42,64,0,0,20,60691,133671544484,133671544774,0
1921680201,1921680204,42,64,0,0,20,19,133671544484,106260561259283,0
1921680201,21773160140,86,64,2,0,20,8938,133671544484,133671544825,0
21773160140,1921680201,2866,118,0,0,20,30653,133671544825,133671544484,0
1921680204,1921680201,60,64,0,0,20,49506,106260561259283,133671544484,1
1921680201,21773160140,78,64,2,0,20,9648,133671544484,133671544825,0
1921680201,1921680203,42,64,0,0,20,17505,133671544484,133671544775,0
1921680208,1921680201,60,64,0,0,20,1349,106260561259611,133671544484,1
1921680201,1921680208,42,64,0,0,20,4749,133671544484,106260561259611,0
1921680201,1921680203,42,64,0,0,20,17626,133671544484,133671544775,0
1921680201,1921680207,42,64,0,0,20,52809,133671544484,133671544832,0
21773160140,1921680201,2866,118,0,0,20,27827,133671544825,133671544484,0
1921680201,21773160140,94,64,2,0,20,8859,133671544484,133671544825,0
1921680201,1921680208,42,64,0,0,20,4768,133671544484,106260561259611,0
1921680201,1921680212,42,64,0,0,20,24850,133671544484,106260561257785,0
1921680201,1921680212,42,64,0,0,20,23732,133671544484,106260561257785,0
1921680212,1921680201,60,64,0,0,20,19604,106260561257785,133671544484,1
1921680204,1921680201,60,64,0,0,20,9884,106260561259283,133671544484,1
1921680201,21773160140,78,64,2,0,20,8766,133671544484,133671544825,0
21773160140,1921680201,1466,118,0,0,20,34360,133671544825,133671544484,0
1921680201,1921680205,42,64,0,0,20,44378,133671544484,133671544708,0
1921680201,1921680203,42,64,0,0,20,17269,133671544484,133671544775,0
1921680201,21773160140,78,64,2,0,20,10066,133671544484,133671544825,0
21773160140,1921680201,1466,118,0,0,20,27688,133671544825,133671544484,0
21773160140,1921680201,4266,118,0,0,20,26874,133671544825,133671544484,0
21773160140,1921680201,1466,118,0,0,20,33735,133671544825,133671544484,0
1921680206,1921680201,60,64,0,0,20,47609,133671544774,133671544484,1
21773160140,1921680201,1466,118,0,0,20,29838,133671544825,133671544484,0
1921680201,21773160140,1294,64,2,0,20,64165,133671544484,133671544825,0
1921680206,1921680201,60,64,0,0,20,12429,133671544774,133671544484,1
1921680201,1921680205,42,64,0,0,20,44444,133671544484,133671544708,0
1921680208,1921680201,60,64,0,0,20,12988,106260561259611,133671544484,1
1921680202,1921680201,60,64,0,0,20,7698,133671544710,133671544484,1
21773160140,1921680201,5666,118,0,0,20,24198,133671544825,133671544484,0
1921680201,1921680203,42,64,0,0,20,17384,133671544484,133671544775,0
1921680201,1921680202,42,64,0,0,20,30319,133671544484,133671544710,0
1921680201,21773160140,1466,64,2,0,20,9125,133671544484,133671544825,0
1921680201,1921680211,42,64,0,0,20,57971,133671544484,133671544485,0
1921680201,21773160140,86,64,2,0,20,8936,133671544484,133671544825,0
1921680212,1921680201,60,64,0,0,20,37204,106260561257785,133671544484,1
1921680201,21773160140,78,64,2,0,20,9616,133671544484,133671544825,0
1921680205,1921680201,60,64,0,0,20,49295,133671544708,133671544484,1
1921680201,21773160140,94,64,2,0,20,8991,133671544484,133671544825,0
1921680201,1921680208,42,64,0,0,20,4557,133671544484,106260561259611,0
1921680201,1921680208,42,64,0,0,20,4029,133671544484,106260561259611,0
1921680201,1921680206,42,64,0,0,20,60706,133671544484,133671544774,0
1921680201,21773160140,78,64,2,0,20,10068,133671544484,133671544825,0
1921680201,1921680211,42,64,0,0,20,57469,133671544484,133671544485,0
1921680201,21773160140,78,64,2,0,20,9288,133671544484,133671544825,0
1921680211,1921680201,60,64,0,0,20,37589,133671544485,133671544484,1
1921680201,1921680206,42,64,0,0,20,60836,133671544484,133671544774,0
1921680201,1921680211,42,64,0,0,20,57426,133671544484,133671544485,0
1921680201,1921680212,42,64,0,0,20,25110,133671544484,106260561257785,0
1921680201,21773160140,94,64,2,0,20,9869,133671544484,133671544825,0
1921680201,1921680202,42,64,0,0,20,31551,133671544484,133671544710,0
1921680201,21773160140,94,64,2,0,20,9260,133671544484,133671544825,0
1921680201,1921680207,42,64,0,0,20,53127,133671544484,133671544832,0
1921680203,1921680201,60,64,0,0,20,392,133671544775,133671544484,1
1921680201,21773160140,66,64,2,0,20,9473,133671544484,133671544825,0
21773160140,1921680201,1466,118,0,0,20,29261,133671544825,133671544484,0
21773160140,1921680201,2866,118,0,0,20,30585,133671544825,133671544484,0
1921680201,1921680206,42,64,0,0,20,61633,133671544484,133671544774,0
1921680201,21773160140,94,64,2,0,20,10159,133671544484,133671544825,0
1921680208,1921680201,60,64,0,0,20,57154,106260561259611,133671544484,1
1921680201,1921680202,42,64,0,0,20,30257,133671544484,133671544710,0
1921680205,1921680201,60,64,0,0,20,34430,133671544708,133671544484,1
1921680201,21773160140,78,64,2,0,20,9592,133671544484,133671544825,0
21773160140,1921680201,2866,118,0,0,20,30061,133671544825,133671544484,0
1921680203,1921680201,60,64,0,0,20,24730,133671544775,133671544484,1
1921680201,21773160140,66,64,2,0,20,9046,133671544484,133671544825,0
21773160140,1921680201,4266,118,0,0,20,24339,133671544825,133671544484,0
1921680201,21773160140,66,64,2,0,20,10278,133671544484,133671544825,0
1921680201,21773160140,1294,64,2,0,20,64165,133671544484,133671544825,0
21773160140,1921680201,4266,118,0,0,20,25713,133671544825,133671544484,0
21773160140,1921680201,2866,118,0,0,20,28208,133671544825,133671544484,0
1921680201,21773160140,78,64,2,0,20,8652,133671544484,133671544825,0
1921680205,1921680201,60,64,0,0,20,55525,133671544708,133671544484,1
1921680211,1921680201,60,64,0,0,20,39804,133671544485,133671544484,1
1921680201,1921680207,42,64,0,0,20,54196,133671544484,133671544832,0
1921680201,1921680212,42,64,0,0,20,25010,133671544484,106260561257785,0
1921680201,21773160140,66,64,2,0,20,8697,133671544484,133671544825,0
21773160140,1921680201,1466,118,0,0,20,33024,133671544825,133671544484,0
1921680201,1921680212,42,64,0,0,20,24641,133671544484,106260561257785,0
1921680206,1921680201,60,64,0,0,20,9554,133671544774,133671544484,1
21773160140,1921680201,4266,118,0,0,20,26052,133671544825,133671544484,0
1921680201,1921680203,42,64,0,0,20,17862,133671544484,133671544775,0
21773160140,1921680201,1466,118,0,0,20,30816,133671544825,133671544484,0
1921680201,1921680212,42,64,0,0,20,24946,133671544484,106260561257785,0
21773160140,1921680201,2866,118,0,0,20,31466,133671544825,133671544484,0
1921680201,1921680202,42,64,0,0,20,30310,133671544484,133671544710,0
21773160140,1921680201,4266,118,0,0,20,25313,133671544825,133671544484,0
1921680201,21773160140,94,64,2,0,20,9799,133671544484,133671544825,0
1921680201,1921680212,42,64,0,0,20,23810,133671544484,106260561257785,0
21773160140,1921680201,1466,118,0,0,20,32343,133671544825,133671544484,0
1921680201,21773160140,1294,64,2,0,20,64165,133671544484,133671544825,0
1921680201,21773160140,996,64,2,0,20,7926,133671544484,133671544825,0
1921680201,21773160140,94,64,2,0,20,9980,133671544484,133671544825,0
1921680201,21773160140,66,64,2,0,20,10496,133671544484,133671544825,0
1921680201,1921680206,42,64,0,0,20,61252,133671544484,133671544774,0
1921680201,1921680202,42,64,0,0,20,31212,133671544484,133671544710,0
1921680205,1921680201,60,64,0,0,20,11889,133671544708,133671544484,1
1921680201,21773160140,66,64,2,0,20,10286,133671544484,133671544825,0
1921680203,1921680201,60,64,0,0,20,54103,133671544775,133671544484,1
1921680208,1921680201,60,64,0,0,20,41568,106260561259611,133671544484,1
